Material,Time lapse,Second Derivative
38-1482-03,1003.9210936666668,1.9921884425150273e-06
38-1482-03,1003.937869,-5.97646546192813e-06
38-1482-03,1003.954644,6.972426535236658e-06
38-1482-03,1003.9714193333333,-4.980221452239301e-06
38-1482-03,1003.988086,-4.980138778261142e-06
38-1482-03,1004.0047526666667,-9.96011221405027e-06
38-1482-03,1004.0214193333335,2.888384594350169e-05
38-1482-03,1004.038086,0.0
38-1482-03,1004.0547526666666,-9.959616219574492e-06
38-1482-03,1004.0714193333333,1.991890179811817e-06
38-1482-03,1004.0880860000001,-8.963357025629972e-06
38-1482-03,1004.1047526666666,9.959120274490092e-07
38-1482-03,1004.1214193333334,4.979477485222399e-06
38-1482-03,1004.1380859999999,-1.991757934376149e-06
38-1482-03,1004.1547526666667,9.95862437880915e-07
38-1482-03,1004.1714193333333,-9.958459091220016e-07
38-1482-03,1004.188086,3.983317523645226e-06
38-1482-03,1004.2048396666668,-6.970689368837573e-06
38-1482-03,1004.2215930000001,5.974776923563151e-06
38-1482-03,1004.2383463333332,-3.983118165726619e-06
38-1482-03,1004.255013,-9.957630154256667e-07
38-1482-03,1004.2716796666667,-9.95746489965107e-07
38-1482-03,1004.2883463333334,-5.97437979033153e-06
38-1482-03,1004.305013,1.095284784762817e-05
38-1482-03,1004.3216796666667,-9.956969168796044e-07
38-1482-03,1004.3383463333333,-9.956803936155202e-07
38-1482-03,1004.355013,-4.978319354492925e-06
38-1482-03,1004.3716796666668,9.956473487303635e-06
38-1482-03,1004.3883463333333,-5.973784962663203e-06
38-1482-03,1004.405013,1.2942985978506649e-05
38-1482-03,1004.4216796666666,-2.389434685237548e-05
38-1482-03,1004.4383463333334,2.19027878418924e-05
38-1482-03,1004.4550130000001,-1.9911294922274007e-05
38-1482-03,1004.4717666666666,5.973288846048098e-06
38-1482-03,1004.4885199999999,8.959783831077984e-06
38-1482-03,1004.5052733333333,-9.955149331192168e-07
38-1482-03,1004.52194,8.841802098420321e-19
38-1482-03,1004.5386066666666,-2.9864456976480187e-06
38-1482-03,1004.5552733333334,3.98186153234513e-06
38-1482-03,1004.5719400000002,-6.9681420725325774e-06
38-1482-03,1004.5886066666667,3.9817294098845e-06
38-1482-03,1004.6052733333332,-1.4931237569785882e-05
38-1482-03,1004.62194,2.488498310120557e-05
38-1482-03,1004.6386066666665,-1.3935359349220546e-05
38-1482-03,1004.6552733333333,7.962930382534118e-06
38-1482-03,1004.6719400000001,-1.7916296139413335e-05
38-1482-03,1004.6886066666666,2.488333184442482e-05
38-1482-03,1004.7052733333334,-1.5925068201261107e-05
38-1482-03,1004.72194,6.967101763499423e-06
38-1482-03,1004.7386936666667,-4.976418278223081e-06
38-1482-03,1004.7554473333333,0.0
38-1482-03,1004.7722006666667,-1.990500930133994e-06
38-1482-03,1004.7888673333333,-9.952339566155854e-07
38-1482-03,1004.805534,1.3933044281978792e-05
38-1482-03,1004.8222006666666,-1.7913616944427965e-05
38-1482-03,1004.8388673333333,2.0898873125529307e-05
38-1482-03,1004.8555340000001,-2.0898526494058104e-05
38-1482-03,1004.8722006666667,1.0946665648330547e-05
38-1482-03,1004.8888673333335,9.95134917410347e-07
38-1482-03,1004.905534,9.951184127914713e-07
38-1482-03,1004.9222006666665,-7.960815269771926e-06
38-1482-03,1004.9388673333333,5.97051243119056e-06
38-1482-03,1004.9555340000001,-5.970413413336383e-06
38-1482-03,1004.9722006666667,-6.965366798560293e-06
38-1482-03,1004.9888673333334,7.96028718330637e-06
38-1482-03,1005.0056423333332,1.791034720781256e-05
38-1482-03,1005.0224176666667,-1.6915045576264757e-05
38-1482-03,1005.0391926666666,-3.979944293900881e-06
38-1482-03,1005.0558593333334,9.949695737939298e-06
38-1482-03,1005.0725259999999,-5.96971844796027e-06
38-1482-03,1005.0891926666667,5.9696194564397234e-06
38-1482-03,1005.1058593333333,-5.969520468201249e-06
38-1482-03,1005.122526,-7.959228644330368e-06
38-1482-03,1005.1391926666666,1.1938645003150328e-05
38-1482-03,1005.1558593333333,-2.9846117615927295e-06
38-1482-03,1005.172526,9.948540913462837e-06
38-1482-03,1005.1891926666667,-1.3927726344588666e-05
38-1482-03,1005.2058593333335,-1.9896422025704224e-06
38-1482-03,1005.222526,1.6911678320269106e-05
38-1482-03,1005.2391926666666,-1.6911397927992926e-05
38-1482-03,1005.2558593333333,9.94771620295005e-06
38-1482-03,1005.2726126666666,-8.835199611616515e-19
38-1482-03,1005.2838106666667,-3.978975844987406e-06
38-1482-03,1005.2950086666666,9.947328807756088e-07
38-1482-03,1005.3061196666667,-1.9894437732695943e-06
38-1482-03,1005.3227863333333,-9.947053957134492e-07
38-1482-03,1005.339453,8.952200148062281e-06
38-1482-03,1005.3561196666666,-1.1936068986160106e-05
38-1482-03,1005.3727863333334,-1.9893118524661116e-06
38-1482-03,1005.3894530000001,1.9892788749992558e-05
38-1482-03,1005.4061196666667,-7.956983594502424e-06
38-1482-03,1005.4227863333332,-4.973032308362879e-06
38-1482-03,1005.439453,-6.962129822052719e-06
38-1482-03,1005.4561196666667,8.951161392287485e-06
38-1482-03,1005.4727863333334,-4.972785010157697e-06
38-1482-03,1005.489453,5.967243099466133e-06
38-1482-03,1005.5062066666668,6.961667619342929e-06
38-1482-03,1005.5229603333333,-1.3923103253016035e-05
38-1482-03,1005.5397136666667,-5.9669448341551e-06
38-1482-03,1005.5563803333333,2.0883960771090205e-05
38-1482-03,1005.5730469999999,-1.790024111495482e-05
38-1482-03,1005.5897136666666,2.9833240726581924e-06
38-1482-03,1005.6063803333333,1.7899647766787373e-05
38-1482-03,1005.623047,-1.1932900738302644e-05
38-1482-03,1005.6397136666666,-8.949527228975993e-06
38-1482-03,1005.6563803333333,4.971877171745881e-06
38-1482-03,1005.6730470000001,7.954871639310343e-06
38-1482-03,1005.6897136666666,8.831535289964294e-19
38-1482-03,1005.7063803333334,-7.954607981455254e-06
38-1482-03,1005.7230470000001,-1.9886190397709635e-06
38-1482-03,1005.7397136666667,1.988586085269702e-06
38-1482-03,1005.7563803333334,5.965659395580144e-06
38-1482-03,1005.7731336666666,9.94260004096377e-07
38-1482-03,1005.7898873333334,-7.953947539888808e-06
38-1482-03,1005.8066406666667,9.942268817568315e-07
38-1482-03,1005.8233073333334,8.947893665201e-06
38-1482-03,1005.839974,-1.0936133266064879e-05
38-1482-03,1005.8566406666665,8.947597138727831e-06
38-1482-03,1005.8733073333333,-1.2924092830800083e-05
38-1482-03,1005.889974,1.4912167719846147e-05
38-1482-03,1005.9066406666667,-9.941280428740649e-06
38-1482-03,1005.9233073333334,8.947004144738447e-06
38-1482-03,1005.9399739999999,-4.970475504735019e-06
38-1482-03,1005.9566406666667,-1.19289435696215e-05
38-1482-03,1005.9733073333333,2.186936754645785e-05
38-1482-03,1005.989974,-1.3916639690087466e-05
38-1482-03,1006.0066406666666,-5.9641753418496315e-06
38-1482-03,1006.0233073333333,9.940127556793573e-06
38-1482-03,1006.0400823333334,3.975984724905057e-06
38-1482-03,1006.0568576666666,-3.975918427987848e-06
38-1482-03,1006.0736326666666,6.957741235546135e-06
38-1482-03,1006.0902993333333,-4.969732839401243e-06
38-1482-03,1006.1069659999999,-7.9514408212536e-06
38-1482-03,1006.1236326666667,8.945222741807996e-06
38-1482-03,1006.1402993333335,-9.93897173847246e-07
38-1482-03,1006.156966,-1.987761420516659e-06
38-1482-03,1006.1736326666665,2.981592741651558e-06
38-1482-03,1006.1902993333333,-2.3852346833300295e-05
38-1482-03,1006.2069660000001,2.9814939683095224e-05
38-1482-03,1006.2236326666666,-7.950518890912685e-06
38-1482-03,1006.2402993333334,-8.826702928600375e-19
38-1482-03,1006.2569659999999,-8.94403746169976e-06
38-1482-03,1006.2736326666667,8.826410539511164e-19
38-1482-03,1006.2902993333333,2.7824972593445014e-05
38-1482-03,1006.3070526666667,-2.186211449249052e-05
38-1482-03,1006.3238063333333,2.981147798669397e-06
38-1482-03,1006.34056,-6.955895725796517e-06
38-1482-03,1006.3572266666666,2.9810487970917195e-06
38-1482-03,1006.3738933333334,1.3911330662235304e-05
38-1482-03,1006.3905599999999,-2.1860300438430428e-05
38-1482-03,1006.4072266666667,1.7885404161512043e-05
38-1482-03,1006.4238933333332,-4.968085548366314e-06
38-1482-03,1006.44056,-7.948805242905647e-06
38-1482-03,1006.4572266666665,8.942257814381995e-06
38-1482-03,1006.4738933333333,-6.954974238643502e-06
38-1482-03,1006.4905600000001,-2.9806538871066146e-06
38-1482-03,1006.5072266666666,1.3909487810003307e-05
38-1482-03,1006.5238933333334,-7.948147135887835e-06
38-1482-03,1006.54056,9.935019409454636e-07
38-1482-03,1006.5572266666668,-3.973941961796768e-06
38-1482-03,1006.57398,8.941220594635618e-06
38-1482-03,1006.5907333333334,-4.9672621001022335e-06
38-1482-03,1006.6074870000001,4.967179426513426e-06
38-1482-03,1006.6241536666666,-1.5894710991902398e-05
38-1482-03,1006.6408203333334,2.086146277382839e-05
38-1482-03,1006.6574870000001,-9.933865420106565e-06
38-1482-03,1006.6741536666667,-9.933700953357477e-06
38-1482-03,1006.6908203333334,1.3906951088879201e-05
38-1482-03,1006.707487,-4.966686018100403e-06
38-1482-03,1006.7241536666667,-8.939886827211562e-06
38-1482-03,1006.7408203333333,1.6886173339401918e-05
38-1482-03,1006.7574869999999,-7.9463029610427e-06
38-1482-03,1006.7741536666667,0.0
38-1482-03,1006.7908203333333,2.1851609644907542e-05
38-1482-03,1006.807487,-2.0858009372351744e-05
38-1482-03,1006.8241536666666,-1.9864441995327978e-06
38-1482-03,1006.8409070000001,-4.966027865214552e-06
38-1482-03,1006.8576603333332,8.93870142182836e-06
38-1482-03,1006.8744139999999,9.931725209181193e-07
38-1482-03,1006.8910806666667,-3.97262432531633e-06
38-1482-03,1006.9077473333333,-1.9862792845694282e-06
38-1482-03,1006.924414,9.93123203785207e-07
38-1482-03,1006.9410806666666,9.931067658272267e-07
38-1482-03,1006.9577473333334,9.93090328415156e-07
38-1482-03,1006.9744140000001,8.820267996403384e-19
38-1482-03,1006.9910806666667,0.0
38-1482-03,1007.0077473333334,-9.930410194444315e-07
38-1482-03,1007.024414,1.986049168416467e-06
38-1482-03,1007.0410806666665,-3.9720325980659484e-06
38-1482-03,1007.0577473333333,2.9789751461057318e-06
38-1482-03,1007.074414,-9.929752817644772e-07
38-1482-03,1007.0910806666667,1.9859176974109656e-06
38-1482-03,1007.107856,-9.929423090521718e-07
38-1482-03,1007.1190756666666,-9.929312473179914e-07
38-1482-03,1007.1302953333334,2.978760557497869e-06
38-1482-03,1007.1414063333333,-2.978727695172533e-06
38-1482-03,1007.158073,9.928928008506705e-07
38-1482-03,1007.1747396666666,-2.9786291115619903e-06
38-1482-03,1007.1914063333334,3.971439762937694e-06
38-1482-03,1007.2080730000001,-2.978530534475771e-06
38-1482-03,1007.2247396666667,1.9856541655862747e-06
38-1482-03,1007.2414063333332,-9.928106546380375e-07
38-1482-03,1007.258073,1.985588454052311e-06
38-1482-03,1007.2747396666667,-1.9855555999166934e-06
38-1482-03,1007.2914063333334,3.9710454937365734e-06
38-1482-03,1007.308073,-6.949214632174187e-06
38-1482-03,1007.3247396666667,5.956371132097786e-06
38-1482-03,1007.341493,-2.978136035144167e-06
38-1482-03,1007.3582463333333,9.92695501962899e-07
38-1482-03,1007.375,9.926789924302725e-07
38-1482-03,1007.3916666666665,-1.985325138352127e-06
38-1482-03,1007.4083333333333,-1.985292292929659e-06
38-1482-03,1007.4250000000001,2.977889172891395e-06
38-1482-03,1007.4416666666666,9.926133026720611e-07
38-1482-03,1007.4583333333334,-9.925968815909135e-07
38-1482-03,1007.475,-9.925804610539556e-07
38-1482-03,1007.4916666666668,-9.925640410593973e-07
38-1482-03,1007.5083333333333,2.977642864823398e-06
38-1482-03,1007.525,1.9850624054000326e-06
38-1482-03,1007.5416666666666,-5.955088706009957e-06
38-1482-03,1007.5583333333334,3.969993466053746e-06
38-1482-03,1007.5749999999999,-3.969927796939519e-06
38-1482-03,1007.5916666666667,5.954793194995773e-06
38-1482-03,1007.60842,-3.969796123776385e-06
38-1482-03,1007.6251733333334,9.924325299379187e-07
38-1482-03,1007.641927,-2.977248087455775e-06
38-1482-03,1007.6585936666667,2.9771988437915326e-06
38-1482-03,1007.6752603333333,-1.9847664011708288e-06
38-1482-03,1007.6919269999999,3.969467148465553e-06
38-1482-03,1007.7085936666667,-9.92350374190733e-07
38-1482-03,1007.7252603333333,-9.923339618068796e-07
38-1482-03,1007.741927,-1.984635099935331e-06
38-1482-03,1007.7585936666666,2.9769034160112587e-06
38-1482-03,1007.7752603333333,-2.9768541837479887e-06
38-1482-03,1007.7919270000001,1.9845366354087373e-06
38-1482-03,1007.8085936666666,-9.9225190803551e-07
38-1482-03,1007.8252603333334,2.9767064967272977e-06
38-1482-03,1007.841927,-2.976657270977092e-06
38-1482-03,1007.8585936666668,0.0
38-1482-03,1007.875369,9.921861678112364e-07
38-1482-03,1007.892144,-1.9843393084318865e-06
38-1482-03,1007.9089193333333,2.9764594225275154e-06
38-1482-03,1007.925586,-1.9842734699660453e-06
38-1482-03,1007.9422526666667,9.921203296655057e-07
38-1482-03,1007.9589193333335,-9.92103924890955e-07
38-1482-03,1007.975586,-9.920875206589038e-07
38-1482-03,1007.9922526666666,3.968284467879061e-06
38-1482-03,1008.0033636666667,-2.9761805447627194e-06
38-1482-03,1008.0144746666666,9.92049246445721e-07
38-1482-03,1008.0255860000001,-9.92038311217475e-07
38-1482-03,1008.0422526666666,9.92021909156032e-07
38-1482-03,1008.0589193333334,0.0
38-1482-03,1008.0755859999999,-8.810633171113473e-19
38-1482-03,1008.0922526666667,-4.959863531113053e-06
38-1482-03,1008.1089193333333,6.94369414430814e-06
38-1482-03,1008.1256726666667,-8.810195432785079e-19
38-1482-03,1008.1424263333333,-2.975770011892449e-06
38-1482-03,1008.1591796666667,-9.91906853766963e-07
38-1482-03,1008.1758463333332,-1.9837809121043034e-06
38-1482-03,1008.192513,8.926866529904831e-06
38-1482-03,1008.2091796666667,-3.967430648987866e-06
38-1482-03,1008.2258463333334,-3.967365064629681e-06
38-1482-03,1008.242513,1.9836497412203246e-06
38-1482-03,1008.2591796666667,9.918084756045053e-07
38-1482-03,1008.2758463333333,9.917920811430653e-07
38-1482-03,1008.292513,-2.9753270616629104e-06
38-1482-03,1008.3091796666668,2.9752778815242688e-06
38-1482-03,1008.3258463333333,-2.97522870301143e-06
38-1482-03,1008.342513,3.9669060348332955e-06
38-1482-03,1008.3591796666666,-3.9668404678191675e-06
38-1482-03,1008.3758463333334,9.916937257428925e-07
38-1482-03,1008.3925996666667,-9.916772498438535e-07
38-1482-03,1008.4093533333335,2.9749823224898755e-06
38-1482-03,1008.4261066666668,8.807570667086178e-19
38-1482-03,1008.4427733333333,-8.807425103204586e-19
38-1482-03,1008.45944,-1.9832230436553597e-06
38-1482-03,1008.4761066666666,0.0
38-1482-03,1008.4927733333334,0.0
38-1482-03,1008.5094400000002,2.974687078784422e-06
38-1482-03,1008.5261066666667,-1.983091946534705e-06
38-1482-03,1008.5427733333332,-2.974588762441805e-06
38-1482-03,1008.55944,5.9490792134177315e-06
38-1482-03,1008.5761066666665,-5.948980905200156e-06
38-1482-03,1008.5927733333333,2.9744413001158014e-06
38-1482-03,1008.6094400000001,-1.9829280995036768e-06
38-1482-03,1008.6261066666666,9.914476666731933e-07
38-1482-03,1008.6427733333334,3.965725136543004e-06
38-1482-03,1008.6595266666667,-4.95707408477503e-06
38-1482-03,1008.6762803333332,1.982796699987568e-06
38-1482-03,1008.6930339999999,9.913818835785137e-07
38-1482-03,1008.7097006666667,-9.913655032151822e-07
38-1482-03,1008.7263673333333,-9.913491233940198e-07
38-1482-03,1008.743034,-3.965330976452074e-06
38-1482-03,1008.7597006666666,7.93053092298778e-06
38-1482-03,1008.7763673333333,-9.912999871753544e-07
38-1482-03,1008.7930340000001,-3.96513443807191e-06
38-1482-03,1008.8097006666667,1.982534464804391e-06
38-1482-03,1008.8263673333335,-8.804076186548124e-19
38-1482-03,1008.843034,-2.973703439378881e-06
38-1482-03,1008.8597006666665,3.96487241720163e-06
38-1482-03,1008.8763673333333,0.0
38-1482-03,1008.8930340000001,-9.911853549376828e-07
38-1482-03,1008.9097006666667,0.0
38-1482-03,1008.9264756666666,-8.803202622998322e-19
38-1482-03,1008.9432506666666,8.803056258250946e-19
38-1482-03,1008.9600260000001,-9.911195431248272e-07
38-1482-03,1008.9766926666666,-9.911031714294532e-07
38-1482-03,1008.9933593333334,1.982173600549876e-06
38-1482-03,1009.0100259999999,0.0
38-1482-03,1009.0266926666667,-8.802328284823048e-19
38-1482-03,1009.0433593333333,-9.910376900553981e-07
38-1482-03,1009.060026,0.0
38-1482-03,1009.0766926666666,-9.910049526134292e-07
38-1482-03,1009.0933593333333,1.9819771694070107e-06
38-1482-03,1009.110026,-9.909722173342532e-07
38-1482-03,1009.1266926666667,8.918602654556089e-06
38-1482-03,1009.1433593333335,-1.2882213294837445e-05
38-1482-03,1009.160026,5.945538710825944e-06
38-1482-03,1009.1766926666666,-3.963627013057212e-06
38-1482-03,1009.1934459999999,3.963561214012617e-06
38-1482-03,1009.2101993333332,-2.9726215628644558e-06
38-1482-03,1009.226953,9.908574052920026e-07
38-1482-03,1009.2436196666667,2.9725231267659187e-06
38-1482-03,1009.2602863333333,-3.963298719037626e-06
38-1482-03,1009.2713973333333,9.908137718382827e-07
38-1482-03,1009.2825086666667,2.972408591488745e-06
38-1482-03,1009.2936196666666,-4.953959781942557e-06
38-1482-03,1009.3102863333334,3.963102382054318e-06
38-1482-03,1009.3269530000001,1.9815184703589974e-06
38-1482-03,1009.3436196666667,-5.944457252310765e-06
38-1482-03,1009.3602863333332,8.799419114522319e-19
38-1482-03,1009.376953,4.953550787086273e-06
38-1482-03,1009.3936196666667,-3.962775196975559e-06
38-1482-03,1009.4102863333334,1.9813548832216043e-06
38-1482-03,1009.4270396666667,1.9813219989234886e-06
38-1482-03,1009.4437933333334,-2.971933672595745e-06
38-1482-03,1009.460547,9.906281161471146e-07
38-1482-03,1009.4772136666667,-1.9812235213654853e-06
38-1482-03,1009.4938803333333,2.9717862172761564e-06
38-1482-03,1009.5105469999999,0.0
38-1482-03,1009.5272136666666,8.797964113064422e-19
38-1482-03,1009.5438803333333,-4.952731721131201e-06
38-1482-03,1009.560547,1.981059982923223e-06
38-1482-03,1009.5772136666666,5.943081835423888e-06
38-1482-03,1009.5938803333333,-3.961989150210475e-06
38-1482-03,1009.6105470000001,-1.9809618728167544e-06
38-1482-03,1009.6272136666666,1.9809291716070736e-06
38-1482-03,1009.6438803333334,9.904482357376308e-07
38-1482-03,1009.6605470000001,-1.9808637724256644e-06
38-1482-03,1009.6772136666667,-1.9808310744547085e-06
38-1482-03,1009.693967,2.9711973113128695e-06
38-1482-03,1009.7107203333335,-9.903826708597468e-07
38-1482-03,1009.7274740000001,0.0
38-1482-03,1009.7441406666667,2.9710496740485308e-06
38-1482-03,1009.7608073333334,-2.9710006352125924e-06
38-1482-03,1009.777474,9.903171993321113e-07
38-1482-03,1009.7941406666665,9.903008541317594e-07
38-1482-03,1009.8108073333333,-1.9805690189445457e-06
38-1482-03,1009.827474,9.902681653523063e-07
38-1482-03,1009.8441406666667,-8.795202981657924e-19
38-1482-03,1009.8608073333334,8.795057826290675e-19
38-1482-03,1009.8774739999999,-2.970657408682941e-06
38-1482-03,1009.8941406666667,3.960811177059626e-06
38-1482-03,1009.9108073333333,-9.901864528412594e-07
38-1482-03,1009.927474,-8.794477252731173e-19
38-1482-03,1009.9441406666666,-1.9803075432257934e-06
38-1482-03,1009.9609156666666,-8.794186051386416e-19
38-1482-03,1009.9776906666667,3.960483520542048e-06
38-1482-03,1009.994466,-2.970313304667269e-06
38-1482-03,1010.0111326666666,1.9801761934240366e-06
38-1482-03,1010.0277993333333,-3.9602870362971705e-06
38-1482-03,1010.0444659999999,4.950277109879134e-06
38-1482-03,1010.0611326666667,-2.9701172562494322e-06
38-1482-03,1010.0777993333335,0.0
38-1482-03,1010.094466,1.9800128278296893e-06
38-1482-03,1010.1111326666665,-1.979980157945426e-06
38-1482-03,1010.1277993333333,1.9799474891392405e-06
38-1482-03,1010.1444660000001,-1.979914821411079e-06
38-1482-03,1010.1611326666666,9.89941077380884e-07
38-1482-03,1010.1777993333334,9.899247445938682e-07
38-1482-03,1010.1944659999999,-2.9697252370408707e-06
38-1482-03,1010.2111326666667,-8.79200783855539e-19
38-1482-03,1010.2278863333335,3.959502656889253e-06
38-1482-03,1010.2446396666668,-2.969577746029885e-06
38-1482-03,1010.2613933333333,-9.898428333491572e-07
38-1482-03,1010.27806,3.95930601521768e-06
38-1482-03,1010.2947266666666,-2.9694305243958025e-06
38-1482-03,1010.3113933333334,9.897938463318929e-07
38-1482-03,1010.3280599999999,-1.9795550368072207e-06
38-1482-03,1010.3447266666667,1.979522382028039e-06
38-1482-03,1010.3613933333332,-8.79070029358398e-19
38-1482-03,1010.37806,8.79055528680151e-19
38-1482-03,1010.3947266666665,0.0
38-1482-03,1010.4113933333333,-1.979391773684079e-06
38-1482-03,1010.4280600000001,2.9690386864356416e-06
38-1482-03,1010.4447266666666,-1.9793264759741335e-06
38-1482-03,1010.4613933333334,2.9689407431031527e-06
38-1482-03,1010.47806,-2.968891773860101e-06
38-1482-03,1010.4948136666667,-9.896141835421683e-07
38-1482-03,1010.511567,3.958391106670476e-06
38-1482-03,1010.5283203333333,-2.9687441110116857e-06
38-1482-03,1010.5449870000001,1.9791300988371213e-06
38-1482-03,1010.5616536666666,-2.968646187113835e-06
38-1482-03,1010.5783203333334,0.0
38-1482-03,1010.5949870000001,2.968548269674923e-06
38-1482-03,1010.6116536666667,-9.894997711267787e-07
38-1482-03,1010.6283203333334,9.89483452898397e-07
38-1482-03,1010.644987,-1.9789342704173325e-06
38-1482-03,1010.6616536666667,-1.9789016361151205e-06
38-1482-03,1010.6783203333333,1.9788690028892247e-06
38-1482-03,1010.6949869999999,3.957672741480065e-06
38-1482-03,1010.7116536666667,-4.947009349166745e-06
38-1482-03,1010.7283203333333,1.978771109669785e-06
38-1482-03,1010.744987,-9.893692403743121e-07
38-1482-03,1010.7617406666667,2.9680585238825994e-06
38-1482-03,1010.778494,-3.957345772337384e-06
38-1482-03,1010.7952473333334,2.9679601362537804e-06
38-1482-03,1010.8119139999999,-2.967911199352193e-06
38-1482-03,1010.8285806666667,1.9785748427095735e-06
38-1482-03,1010.8452473333333,-1.9785422202607214e-06
38-1482-03,1010.861914,1.9785095988876e-06
38-1482-03,1010.8785806666666,-9.892384892950779e-07
38-1482-03,1010.8952473333334,1.9784443593692137e-06
38-1482-03,1010.9119140000001,-1.978411741222964e-06
38-1482-03,1010.9285806666667,2.967568686228788e-06
38-1482-03,1010.9452473333334,-2.967519762235887e-06
38-1482-03,1010.961914,0.0
38-1482-03,1010.9785806666665,9.89140639696745e-07
38-1482-03,1010.9952473333333,9.8912433331127e-07
38-1482-03,1011.011914,-3.956432109858954e-06
38-1482-03,1011.0286893333333,1.978183231693028e-06
38-1482-03,1011.0454646666667,1.9781504095457895e-06
38-1482-03,1011.0622396666668,9.890587945703719e-07
38-1482-03,1011.0789063333333,-2.967127472651547e-06
38-1482-03,1011.095573,0.0
38-1482-03,1011.1122396666666,0.0
38-1482-03,1011.1289063333334,9.889935830502995e-07
38-1482-03,1011.1400173333335,-9.88982715408318e-07
38-1482-03,1011.1511286666668,0.0
38-1482-03,1011.1622396666667,9.889609805139672e-07
38-1482-03,1011.1789063333332,8.783593231001784e-19
38-1482-03,1011.195573,0.0
38-1482-03,1011.2122396666667,9.889120807409166e-07
38-1482-03,1011.2289063333334,-9.888957818920398e-07
38-1482-03,1011.245573,-1.9777589671573193e-06
38-1482-03,1011.2623266666668,-8.782868661069854e-19
38-1482-03,1011.2790800000001,3.955386875006301e-06
38-1482-03,1011.2958333333332,-2.966491011944359e-06
38-1482-03,1011.3069443333334,0.0
38-1482-03,1011.3180556666666,-9.888086091186498e-07
38-1482-03,1011.3291666666665,2.9663932366244116e-06
38-1482-03,1011.3458333333333,-9.887814504611978e-07
38-1482-03,1011.3625000000001,9.887651559171138e-07
38-1482-03,1011.3791666666666,-1.9774977238183846e-06
38-1482-03,1011.3958333333334,0.0
38-1482-03,1011.4125,9.887162755052423e-07
38-1482-03,1011.4291666666668,9.886999831100387e-07
38-1482-03,1011.4458333333333,-2.966051073750918e-06
38-1482-03,1011.4625,2.9660021997841993e-06
38-1482-03,1011.4791666666666,-9.886511091424152e-07
38-1482-03,1011.49592,-1.9772694683738e-06
38-1482-03,1011.5126733333333,9.886183597729323e-07
38-1482-03,1011.529427,-9.886019855755852e-07
38-1482-03,1011.5460936666668,2.9657570908376093e-06
38-1482-03,1011.5627603333334,-1.9771388177058056e-06
38-1482-03,1011.579427,2.9656593638890935e-06
38-1482-03,1011.5960936666667,-1.977073668554213e-06
38-1482-03,1011.6127603333333,-9.885205477933463e-07
38-1482-03,1011.6294269999999,1.97700852369509e-06
38-1482-03,1011.6460936666667,-1.97697595287584e-06
38-1482-03,1011.6627603333333,-9.884716915644452e-07
38-1482-03,1011.679427,1.9769108144559427e-06
38-1482-03,1011.6960936666666,8.779102986165747e-19
38-1482-03,1011.7127603333333,0.0
38-1482-03,1011.7294270000001,-9.884065574385372e-07
38-1482-03,1011.7460936666666,2.965170825743266e-06
38-1482-03,1011.762869,-3.953495549756578e-06
38-1482-03,1011.7796439999998,2.965072501498275e-06
38-1482-03,1011.7964193333333,-9.88341113776959e-07
38-1482-03,1011.813086,-1.976649667486775e-06
38-1482-03,1011.8297526666666,9.883085542452616e-07
38-1482-03,1011.8464193333333,0.0
38-1482-03,1011.863086,1.9765519937148688e-06
38-1482-03,1011.8797526666667,-9.882597189676802e-07
38-1482-03,1011.8964193333335,0.0
38-1482-03,1011.913086,-8.777220415352205e-19
38-1482-03,1011.9297526666666,8.777075852939117e-19
38-1482-03,1011.9464193333333,-9.881946127732043e-07
38-1482-03,1011.9630860000001,0.0
38-1482-03,1011.9797526666666,0.0
38-1482-03,1011.9964193333334,1.9762915775110225e-06
38-1482-03,1012.0130859999999,-1.9762590303103845e-06
38-1482-03,1012.0298396666667,1.976226314293778e-06
38-1482-03,1012.046593,-9.88096800005181e-07
38-1482-03,1012.0633463333334,-2.964241330218112e-06
38-1482-03,1012.0800130000001,4.940320859789465e-06
38-1482-03,1012.0966796666667,-9.880479010460575e-07
38-1482-03,1012.1133463333332,-2.964094892008353e-06
38-1482-03,1012.130013,9.880153608292753e-07
38-1482-03,1012.1466796666667,0.0
38-1482-03,1012.1633463333334,9.879828227557711e-07
38-1482-03,1012.180013,-8.774905731122407e-19
38-1482-03,1012.1966796666667,-9.879502868244563e-07
38-1482-03,1012.2133463333333,2.9638020589902196e-06
38-1482-03,1012.230013,-2.963753259112377e-06
38-1482-03,1012.2466796666668,9.879014869474646e-07
38-1482-03,1012.2633463333333,-1.9757704427856247e-06
38-1482-03,1012.280013,2.963606869121303e-06
38-1482-03,1012.2967666666667,-9.878526069919833e-07
38-1482-03,1012.31352,8.773748469744088e-19
38-1482-03,1012.3302733333334,-8.773603270557056e-19
38-1482-03,1012.34694,8.773458827268497e-19
38-1482-03,1012.3636066666668,-1.9755747705964234e-06
38-1482-03,1012.3802733333333,9.877711235006226e-07
38-1482-03,1012.39694,9.877548622384555e-07
38-1482-03,1012.4136066666666,9.877386015108073e-07
38-1482-03,1012.4302733333334,-1.9754446826396884e-06
38-1482-03,1012.4469400000002,9.877060816642242e-07
38-1482-03,1012.4636066666667,0.0
38-1482-03,1012.4802733333332,-9.876735639580303e-07
38-1482-03,1012.49694,0.0
38-1482-03,1012.5136066666665,0.0
38-1482-03,1012.5302733333333,2.9628743742376982e-06
